Incident ID,Incident Date,state,City_Or_County,Address,n_killed,n_injured
2204497,1/3/2022,Alaska,Anchorage,Old Seward Hwy and E Tudor Rd,0,2
2204108,1/3/2022,Texas,Houston,2200 block of Myra St,1,1
2204105,1/3/2022,North Carolina,Marion,153 Park Ave,1,0
2206418,1/3/2022,Ohio,Cleveland,2800 block of Washington Ave,0,1
2203319,1/3/2022,Texas,Houston,11100 Cullen Blvd,0,1
2204072,1/3/2022,California,San Francisco,100 block of Brannan St,1,0
2204040,1/3/2022,Arizona,Tucson,E Lind Rd and N Palo Verde Ave,0,1
2262039,1/3/2022,New Mexico,Lovington,Reed Rd and Hillburn Rd,1,0
2206375,1/3/2022,South Carolina,Sumter,915 Miller Rd,1,0
2204030,1/3/2022,Minnesota,Minneapolis,N/A,0,1
2204703,1/3/2022,Texas,Lufkin,400 block of Sunset Blvd,0,1
2203951,1/3/2022,Georgia,Macon,Adams Ave and Aline St,0,2
2204007,1/3/2022,California,Oakland,13th St and Webster St,1,0
2204004,1/3/2022,Ohio,Columbus,5000 Block of Mendon Ct,0,1
2217929,1/3/2022,Texas,Baytown,TX-330 Spur and Rollingbrook Dr,0,1
2203993,1/3/2022,Ohio,Toledo,N/A,0,1
2203986,1/3/2022,Ohio,Toledo,700 block of Walnut St,0,1
2225874,1/3/2022,South Carolina,Aiken,N/A,0,1
2204666,1/3/2022,Florida,Lake City,NE Martin Luther King St,0,1
2203461,1/3/2022,Georgia,Atlanta,3035 Middleton Rd NW,1,0
2203272,1/3/2022,Texas,San Antonio,Northwestern and Ingram Rd,1,0
2203478,1/3/2022,Georgia,Atlanta,2255 Lenox Rd NE,1,0
2203964,1/3/2022,Illinois,Chicago,6700 block of S Sangamon St,0,1
2203962,1/3/2022,Georgia,Bogart,300 block of Stonehenge Way,0,1
2203957,1/3/2022,Georgia,Wildwood,650 GA-299,0,1
2204631,1/3/2022,Texas,Fort Worth,2500 block of Pine St,0,1
2203926,1/3/2022,Texas,Mission,3602 Tulipan St,1,0
2205692,1/3/2022,Mississippi,Philadelphia,Rd 406,1,0
2203941,1/3/2022,Florida,Tampa,1500 block of 28th Ave,1,0
2203911,1/3/2022,Florida,Naples,Immokalee Rd,0,2
2203939,1/3/2022,Connecticut,Waterbury,Elmwood Ave,0,1
2203402,1/3/2022,Florida,Tampa,8412 Rio Bravo Ct,1,0
2203916,1/3/2022,Texas,Beaumont,1600 block of Parry St,0,1
2203090,1/3/2022,Illinois,Chicago,5400 block of W Madison St,0,1
2204035,1/3/2022,Arizona,Mesa,McKellips Rd and Country Club Dr,1,0
2203901,1/3/2022,Texas,Houston,7600 block of Windswept Ln,1,0
2203886,1/3/2022,Texas,Baytown,4600 Village Ln,0,2
2203896,1/3/2022,Florida,West Palm Beach,4935 Southern Blvd,1,0
2203692,1/3/2022,Pennsylvania,Philadelphia,5100 block of N 4th St,0,1
2203863,1/3/2022,Connecticut,New Haven,100 block of Blake St,0,1
2203704,1/3/2022,Oklahoma,Spencer,9800 Spencer-Jones Rd,1,0
2203234,1/3/2022,Arkansas,Bryant,3500 Double Eagle Way,0,1
2206763,1/3/2022,Mississippi,Dixon,N/A,1,0
2205356,1/3/2022,Oregon,Cave Junction,5000 block of West Side Rd,0,1
2205344,1/3/2022,Ohio,Akron,1200 block of S Main St,0,2
2203736,1/3/2022,Pennsylvania,Sunbury,300 Packer St,0,2
2203646,1/3/2022,Arkansas,Little Rock,2900 block of S Ringo St,1,1
2204466,1/3/2022,New Jersey,Irvington,100 block of Cleremont Ave,1,0
2203699,1/3/2022,New York,Corona (Queens),113th St and 72nd Rd,0,1
2311476,1/3/2022,New Jersey,Camden,Wayne Ave and N 20th St,1,0
2203694,1/3/2022,Pennsylvania,Philadelphia,3000 block of Kensington Ave,0,1
2203766,1/3/2022,Alabama,Birmingham (Ensley),3500 block of Ave E,0,1
2203757,1/3/2022,Pennsylvania,Philadelphia,2200 N Broad St,1,0
2203566,1/3/2022,Kentucky,Louisville,I-264 and S 3rd St,0,1
2203727,1/3/2022,Oklahoma,Tulsa,4883 S Darlington Ave,0,1
2203702,1/3/2022,Pennsylvania,Philadelphia,300 block of W Queen Ln,0,1
2203696,1/3/2022,Tennessee,Memphis,2003 Burnham Ave,1,0
2204055,1/3/2022,Nevada,Paradise,S Topaz Rd and E Viking Rd,1,0
2203684,1/3/2022,Pennsylvania,Philadelphia,3100 block of N Lee St,0,2
2203555,1/3/2022,Kentucky,Lexington,500 block of Anniston Dr,1,0
2203979,1/3/2022,Minnesota,Saint Paul,Nebraska Ave E and Bradley St,0,1
2204273,1/3/2022,New York,Syracuse,600 Broad St,0,1
2203346,1/3/2022,New York,Bronx,979 Summit Ave,0,1
2203342,1/3/2022,Louisiana,New Orleans,14000 block of Michoud Blvd,1,0
2236408,1/3/2022,California,Los Angeles,8600 block of S Vermont Ave,1,0
2224782,1/3/2022,Pennsylvania,Philadelphia,3600 block of N 21 St,0,1
2236402,1/3/2022,California,Los Angeles,800 block of W 77th St,1,0
2204057,1/3/2022,Nevada,North Las Vegas,2500 block of Bulloch St,0,2
2204187,1/4/2022,North Carolina,Bahama,421 John Jones Rd,1,0
2204364,1/4/2022,Kentucky,Louisville,7800 block of Alfred Schlatter Dr,0,1
2204258,1/4/2022,Tennessee,Trenton,400 block of S Lexington St,0,2
2204338,1/4/2022,Virginia,Newport News,800 block of 36th St,0,1
2204539,1/4/2022,Arizona,Phoenix,I-17 and Dunlap Ave,0,1
2204271,1/4/2022,Oklahoma,Oklahoma City,2516 SW 64th St,1,0
2204269,1/4/2022,Virginia,Danville,2384 Riverside Dr,0,0
2224764,1/4/2022,Pennsylvania,Philadelphia,600 block of S Felton St,0,0
2224762,1/4/2022,Pennsylvania,Philadelphia,3600 block of Germantown Ave,0,1
2224759,1/4/2022,Pennsylvania,Philadelphia,50 block of N 6th st,0,1
2204286,1/4/2022,Kentucky,Lexington,1080 Cross Keys Dr,0,1
2205085,1/4/2022,Pennsylvania,Philadelphia,2100 block of Fanshawe St,0,1
2205073,1/4/2022,Pennsylvania,Loganville,50 block of N Main St,1,0
2204275,1/4/2022,Virginia,Hampton,1020 W Mercury Blvd,0,1
2204911,1/4/2022,West Virginia,Edgarton,WV-49,1,0
2204899,1/4/2022,Illinois,Chicago,300 block of W 75th St,1,0
2205042,1/4/2022,South Carolina,Beaufort,Cleveland Dr,0,1
2204228,1/4/2022,New York,Rochester,200 block of Depew St,0,1
2204954,1/4/2022,Kentucky,Owensboro,700 block of Elm St,0,1
2204956,1/4/2022,Kentucky,Owensboro,3100 block of Burlew Blvd,0,1
2205024,1/4/2022,Mississippi,Jackson,3207 W Capitol St,1,3
2204239,1/4/2022,New York,Rochester,200 block of Saxton St,0,1
2204997,1/4/2022,Illinois,Rockford,700 block of N Winnebago St,1,0
2204862,1/4/2022,Ohio,Dayton,600 block of Randolph St,2,1
2203947,1/4/2022,Georgia,Macon,651 Martin Luther King Jr Blvd,1,0
2205772,1/4/2022,Alabama,Dora,Bryan Rd,0,1
2204962,1/4/2022,Illinois,Chicago,8900 block of S Halsted St,0,2
2204215,1/4/2022,Indiana,South Bend,1600 block of N Adams St,0,1
2204230,1/4/2022,Pennsylvania,Philadelphia,1900 block of S Bancroft St,1,0
2204123,1/4/2022,North Carolina,Fayetteville,4621 Yadkin Rd,1,0
2204219,1/4/2022,New York,New York (Manhattan),E 85th St and 1st Ave,0,1
2204950,1/4/2022,Illinois,Chicago,7600 block of N Sheridan Rd,0,1
2204947,1/4/2022,Illinois,Chicago,300 block of W 63rd St,0,1
2204300,1/4/2022,Kentucky,Louisville,5901 Greenwood Rd,0,0
2204931,1/4/2022,Illinois,Chicago,900 block of N Lawndale,0,2
2204198,1/4/2022,Indiana,Indianapolis,6000 block of Furnas Rd,0,1
2203945,1/4/2022,Georgia,Cordele,1200 block of E Blue Ln,1,0
2204171,1/4/2022,Wisconsin,Milwaukee,3540 N 11th St,0,1
2204177,1/4/2022,District of Columbia,Washington,18th St NE and Rosedale St NE,0,1
2204165,1/4/2022,Iowa,Dyersville,203 2nd St SW,0,0
2204153,1/4/2022,Texas,San Antonio,2711 Fredericksburg Rd,0,1
2204837,1/4/2022,Alabama,Madison,13000 block of Sugar Plum Ln,0,1
2204139,1/4/2022,Texas,San Antonio,5100 block of Randolph Blvd,0,1
2204801,1/4/2022,Michigan,Dowagiac,300 block of Main St,0,1
2204144,1/4/2022,District of Columbia,Washington,3300 block of 12th St SE,1,0
2203977,1/4/2022,South Carolina,Graniteville,213 Ascauga Lake Rd,1,0
2204820,1/4/2022,Florida,Seffner,US-92 and County Rd 579,1,0
2204489,1/4/2022,Alabama,Birmingham,36 S Park Rd,1,1
2204805,1/4/2022,Florida,Clearwater,14300 66th St N,0,1
2204782,1/4/2022,Florida,Apopka,S Central Ave and E GH Washington St,1,0
2204784,1/4/2022,Michigan,Flint,1200 block of W Home Ave,1,0
2203932,1/4/2022,Florida,Sanford,2000 block of Muddy Ln,1,0
2204245,1/4/2022,Mississippi,Jackson,3016 W Northside Dr,1,0
2236044,1/4/2022,California,Los Angeles,Manchester Ave and S Central Ave,1,0
2268072,1/4/2022,Washington,Seattle,N/A,0,1
2204752,1/4/2022,Florida,Fort Lauderdale,1500 block of SW 23rd Ct,1,0
2203937,1/4/2022,California,Pico Rivera,9500 block of Telegraph Rd,1,0
2204749,1/4/2022,Florida,Hollywood,S Ocean Dr,0,1
2204367,1/4/2022,Washington,Auburn,2100 block of 66th St SE,3,0
2204745,1/4/2022,District of Columbia,Washington,C St NE and 19th St NE,0,1
2204985,1/4/2022,Illinois,South Roxana,100 block of Rose Ave,0,1
2209703,1/4/2022,Wisconsin,Tigerton (Morris),Dent Creek Rd,0,1
2204032,1/4/2022,Illinois,Urbana,1200 block of Briarcliff Dr,0,1
2204723,1/4/2022,Florida,Jacksonville,8100 block of Virgo St,0,1
2204719,1/4/2022,Texas,San Antonio,5700 block of S Flores St,0,1
2204726,1/4/2022,California,Oakland,I-580,1,0
2204018,1/4/2022,Illinois,Rockford,5110 Auburn St,0,2
2205526,1/4/2022,Texas,Crowley,1100 block of Boxwood Dr,0,2
2204663,1/4/2022,Colorado,Colorado Springs,1300 block of Potter Dr,1,0
2203989,1/4/2022,Illinois,Chicago,6500 block of S Albany Ave,0,1
2204677,1/4/2022,Texas,Houston,12805 Cullen Blvd,0,1
2203981,1/4/2022,Illinois,Chicago,6900 block of S Wabash Ave,0,1
2204614,1/4/2022,Texas,Dallas,9415 Bruton Rd,1,0
2255016,1/4/2022,Florida,Fort Lauderdale,3200 Block of W Broward Blvd,0,1
2203959,1/4/2022,Georgia,Atlanta,Piedmont Rd NE and Piedmont Cir NE,0,1
2204559,1/4/2022,Texas,Tulia,800 block of N El Paso Ave,1,0
2204914,1/4/2022,Ohio,Elyria,Brace Ave and Lake Ave,1,1
2204698,1/4/2022,Texas,Lubbock,1300 block of 65th Dr,0,1
2204567,1/4/2022,Texas,Houston,5400 block of Fairgreen Ln,1,0
2204225,1/4/2022,New York,Brooklyn,2120 Rockaway Pkwy,1,0
2204550,1/4/2022,Arizona,Tucson,600 block of W President St,1,1
2204016,1/4/2022,Ohio,Columbus,2900 block of Indianola Ave,1,0
2204729,1/4/2022,Florida,Jacksonville,1000 Island Point Dr,0,1
2205745,1/4/2022,Illinois,Chicago,2100 block of S Michigan Ave,1,0
2204890,1/4/2022,Illinois,Decatur,500 block of W Sawyer St,0,1
2204943,1/4/2022,Illinois,Chicago,12200 block of S Wallace St,1,0
2204537,1/4/2022,Ohio,Columbus,1610 E 26th Ave,0,1
2205354,1/4/2022,Oregon,Gresham,Civic Dr and 12th St,1,0
2204479,1/4/2022,Wisconsin,Milwaukee,6525 W Silver Spring Dr,0,1
2204481,1/4/2022,New Jersey,Newark,237 Fabyan Pl,0,1
2204477,1/4/2022,Louisiana,Baton Rouge,2000 block of Treadwell Rd,1,0
2204191,1/4/2022,Wisconsin,Milwaukee,700 block of N 35th St,0,1
2204182,1/4/2022,Wisconsin,Milwaukee,2200 block of S 18th St,0,1
2204472,1/4/2022,New Jersey,Newark,193 Shephard Ave,0,1
2203966,1/4/2022,Wisconsin,Milwaukee,2536 W Warnimont Ave,0,1
2204455,1/4/2022,Michigan,Detroit,20200 block of Dresden St,0,1
2205316,1/4/2022,New Jersey,Millville,200 block of Burns Rd,1,0
2204823,1/4/2022,Alabama,Birmingham,2000 block of Treadwell Rd,1,1
2204483,1/4/2022,New Jersey,Paterson,Carroll St and Godwin Ave,0,1
2206036,1/4/2022,Louisiana,New Orleans,4500 block of Rhodes Dr,0,1
2204319,1/4/2022,Kentucky,Louisville,2500 block of Guelat Ave,0,1
2204360,1/4/2022,Kentucky,Louisville,1200 block of Place Noir,0,1
2204431,1/4/2022,Louisiana,Shreveport,Union Ave and 73rd St,0,1
2205053,1/4/2022,Pennsylvania,York,15 N Penn St,1,0
2204437,1/4/2022,Mississippi,Jackson,2620 US-80,0,3
2205995,1/4/2022,New York,Monticello,377 E Broadway,0,1
2208660,1/4/2022,New York,Buffalo,Hertel Ave and Voorhees Ave,0,1
2204125,1/4/2022,Virginia,Chantilly,4500 block of Briarton Dr,0,1
2204379,1/4/2022,Mississippi,Natchez,601 Old Washington Rd,1,0
2204587,1/4/2022,Utah,Hooper,5250 W 3650 S,1,0
2204542,1/4/2022,Arizona,Chino Valley,N AZ-89,1,0
2205956,1/5/2022,Missouri,Saint Louis,Alaska Ave and Holly Hills Ave,0,1
2205152,1/5/2022,Michigan,Detroit,Plymouth Rd and Marlowe St,0,1
2205146,1/5/2022,Michigan,Detroit,15500 W Chicago Ave,0,1
2209283,1/5/2022,Tennessee,Bean Station,500 block of Newman Hollow Rd,0,2
2205924,1/5/2022,Pennsylvania,Pittsburgh,1400 block of Greensburg Pike,0,2
2205134,1/5/2022,North Carolina,Spruce Pine,Deer Park Loop,0,1
2210967,1/5/2022,Oklahoma,Lawton,8802 NW Cache Rd,2,0
2204765,1/5/2022,Kentucky,Mayfield,1001 Housman St,1,0
2205103,1/5/2022,South Carolina,Piedmont,533 Dalton Rd,1,0
2224752,1/5/2022,Pennsylvania,Philadelphia,5500 block of Arch St,0,1
2224743,1/5/2022,Pennsylvania,Philadelphia,4200 block of N 15th St,0,1
2205097,1/5/2022,Pennsylvania,Pittsburgh,5500 block of Penn Ave,0,1
2205256,1/5/2022,Missouri,Kansas City,3500 block of S Benton Ave,1,0
2205075,1/5/2022,South Carolina,Swansea,1195 IW Hutto Rd,0,0
2205879,1/5/2022,California,Long Beach,14th St,0,1
2206597,1/5/2022,California,San Francisco,200 block of S Airport Ave,0,1
2204850,1/5/2022,Tennessee,Chattanooga,1800 block of Walker Rd,0,1
2205831,1/5/2022,Georgia,Valdosta,2400 block of University Dr,1,0
2224588,1/5/2022,Pennsylvania,Philadelphia,4200 block of Chester Ave,0,1
2205009,1/5/2022,Georgia,Savannah,1100 block of Habersham St,0,1
2205993,1/5/2022,Oklahoma,Tulsa,41 N Florence Ave,1,0
2205768,1/5/2022,Kansas,Wamego,105 E Valley St,0,1
2205873,1/5/2022,Washington,Seattle (Shoreline),15029 Aurora Ave N,0,1
2205870,1/5/2022,Michigan,Wayne,3300 block of Niagara St,2,0
2205099,1/5/2022,Tennessee,Memphis,8000 block of Winchester Rd,0,1
2205089,1/5/2022,Tennessee,Memphis,4100 block of Wildwood Dr,1,0
2205051,1/5/2022,Texas,Victoria,2000 block of Lawndale Ave,1,0
2224581,1/5/2022,Pennsylvania,Philadelphia,2500 block of Jasper St,0,1
2205742,1/5/2022,Ohio,Cincinnati,3300 block of Dickinson Rd,0,1
2224576,1/5/2022,Pennsylvania,Philadelphia,1500 block of Point Breeze Ave,0,1
2224574,1/5/2022,Pennsylvania,Philadelphia,1400 block of W Cumberand St,0,1
2224570,1/5/2022,Pennsylvania,Philadelphia,1100 block of N Front St,0,1
2205714,1/5/2022,Ohio,Bedford,5977 Bear Creek Dr,1,1
2205093,1/5/2022,Pennsylvania,Philadelphia,1700 block of W Allegheny Ave,1,0
2205091,1/5/2022,South Carolina,Myrtle Beach,Gray St and Mr Joe White Ave,1,0
2204929,1/5/2022,Illinois,Chicago,200 block of W Ohio St,0,1
2204835,1/5/2022,Tennessee,Memphis,4150 Millbranch Rd,1,0
2205707,1/5/2022,Ohio,Elyria,117 West Ave,0,1
2205518,1/5/2022,California,Oroville,900 block of Oregon Gulch Rd,1,0
2205695,1/5/2022,California,Salinas,Bridge St and E Rossi St,0,2
2204918,1/5/2022,New York,Brooklyn,Broadway and Chauncey St,0,1
2206020,1/5/2022,North Carolina,Roanoke Rapids,Nations Rd,1,0
2205220,1/5/2022,New York,Troy,River St and Glen Ave,1,1
2205686,1/5/2022,Ohio,Columbus,1729 Sullivant Ave,1,0
2205690,1/5/2022,California,Sacramento,K St and 28th St,1,0
2204892,1/5/2022,Colorado,Aurora,3500 block of N Salida St,0,1
2205095,1/5/2022,South Carolina,Florence,3100 S Oliver Dr,1,0
2205670,1/5/2022,Ohio,Columbus,6750 Refugee Rd,0,1
2206468,1/5/2022,Illinois,Rock Island,6th St and 7th Ave,0,1
2204755,1/5/2022,Delaware,Wilmington,900 Vandever Ave,0,3
2205654,1/5/2022,Delaware,Wilmington,E 24th St and Carter St,0,1
2204829,1/5/2022,Michigan,Detroit,W 7 Mile Rd and Lenore Ave,0,1
2205634,1/5/2022,District of Columbia,Washington,1300 block of Irving Street NW,0,1
2204831,1/5/2022,Alabama,Selma,Broad St and Third Ave,1,0
2204793,1/5/2022,Florida,Orlando,Ossie St and Parramore Ave,0,1
2204779,1/5/2022,Connecticut,New Haven,300 block of Crescent St,0,2
2204583,1/5/2022,Texas,Granbury,735 W US Hwy 377,0,2
2205360,1/5/2022,Washington,Seattle,6700 block of Swift Ave S,1,0
2206452,1/5/2022,Ohio,Sandusky,2100 block of Aspen Run Rd,1,0
2204680,1/5/2022,California,Pomona,700 block of E Holt Ave,1,0
2205916,1/5/2022,Florida,Jacksonville,6680 Powers Ave,1,1
2204674,1/5/2022,California,Los Angeles,E 7th St and Ceres Ave,1,0
2205602,1/5/2022,California,Los Angeles,14600 block of Leadwell St,0,3
2205576,1/5/2022,Texas,Houston,6300 Scarlet Dr,2,0
2205587,1/5/2022,Texas,Houston,9253 Opelika St,0,1
2205468,1/5/2022,Texas,Austin,8100 block of Elkhorn Mountain Trl,1,0
2205585,1/5/2022,Texas,Houston,5909 Glenmont Dr,0,1
2206386,1/5/2022,South Carolina,Columbia,Monticello Rd,1,0
2205030,1/5/2022,Texas,Houston,10934 Cheeves Dr,1,1
2205578,1/5/2022,California,Fresno,Glenn Ave and Cambridge Ave,0,2
2209396,1/5/2022,Washington,Tacoma,200 block of E 23rd St,1,0
2204731,1/5/2022,California,Oceanside,Brooks St,1,0
2207737,1/5/2022,New Mexico,Roswell,3600 block of N Main St,0,1
2204763,1/5/2022,Delaware,Middletown,300 block of Liborio Drive,0,1
2205508,1/5/2022,Kansas,Manhattan,300 block of N. 5th St,0,1
2205181,1/5/2022,Minnesota,Minneapolis,3800 block of 18th Ave S,0,1
2204647,1/5/2022,Texas,Houston,1300 Redford St,0,2
2206726,1/5/2022,Louisiana,Iowa,100 block of N Thompson Ave,1,1
2205850,1/5/2022,Florida,Sarasota,1993 Dr Martin Luther King Way,1,0
2205419,1/5/2022,Texas,Dallas,2444 Walnut Ridge St,1,0
2204598,1/5/2022,Texas,San Antonio,4611 E Houston St,0,1
2205411,1/5/2022,Texas,Houston (Jersey Village),9000 block of Pheasant Trace Ct,0,1
2204795,1/5/2022,Maryland,Baltimore,4300 block of Reisterstown Rd,1,0
2214769,1/5/2022,Arizona,Gilbert,N Recker Rd and E San Angelo Ave,1,0
2204901,1/5/2022,Ohio,Columbus,364 Centab Dr,1,0
2227769,1/5/2022,Ohio,Columbus,Northview Ct and Countrybook Dr E,0,1
2205387,1/5/2022,Arizona,Prescott,3186 Willow Creek Rd,1,0
2205380,1/5/2022,Arizona,Phoenix,S 5th Ave and W Chandler Blvd,1,0
2206046,1/5/2022,Louisiana,New Orleans,Allen St and N Dorgenois St,0,1
2206837,1/5/2022,Louisiana,New Orleans,3500 block of Short St,0,1
2205082,1/5/2022,Illinois,Chicago,4424 W Van Buren St,0,1
2205364,1/5/2022,Illinois,Chicago,600 block of W 95th St,1,0
2205375,1/5/2022,Massachusetts,Springfield,100 block of Hayden Ave,1,0
2205065,1/5/2022,Illinois,Chicago,300 block of W 88th St,0,1
2204760,1/5/2022,Kentucky,Nicholasville,100 Lauren Dr,2,0
2207238,1/5/2022,New Jersey,Newark,612 Sanford Ave,0,1
2205048,1/5/2022,South Carolina,Summerville (Lincolnville),679 Lincoln Ave,0,1
2206758,1/5/2022,Mississippi,Magnolia,Emerald State Line Rd,0,1
2217297,1/5/2022,Montana,Great Falls,900 block of 2nd Ave S,1,0
2208790,1/5/2022,South Dakota,Manderson,554 BIA Hwy 28,3,0
2209470,1/5/2022,Louisiana,New Orleans,I-10,0,1
2205311,1/5/2022,New Jersey,Irvington,Springfield Ave,0,3
2205308,1/5/2022,New Jersey,Newark,302 Chancellor Ave,0,1
2206033,1/5/2022,Florida,Orlando,N Westmoreland Dr and Bentley St,1,0
2211739,1/5/2022,South Carolina,Greenville,4725 Augusta Rd,0,1
2205038,1/5/2022,Louisiana,Plaquemine,Nathan Georgetown St,1,0
2204840,1/5/2022,Wisconsin,Milwaukee,3302 N 30th St,1,1
2205863,1/5/2022,North Carolina,Matthews (Weddington),6000 block of Bluebird Hill Ln,0,1
2205965,1/5/2022,Mississippi,Starkville,Santa Anita Dr,1,0
2204563,1/5/2022,Florida,Port Orange (Ponce Inlet),4670 Links Village Dr,1,0
2205982,1/5/2022,Oklahoma,Tulsa,1050 E 61st St,0,1
2205230,1/5/2022,Missouri,Kansas City,E 41st St and Prospect Ave,0,1
2205216,1/5/2022,Michigan,Detroit,18900 block of Evergreen Rd,0,1
2205943,1/5/2022,New York,Rochester,300 block of Alphonse St,0,1
2205974,1/5/2022,Mississippi,Columbus,600 block of 6th St S,0,1
2205188,1/5/2022,Alabama,Ardmore,Lambert Rd,0,1
2204941,1/5/2022,Kentucky,Louisville,900 block of Euclid Ave,1,0
2205828,1/6/2022,Kentucky,Louisville,Dixie Hwy and Valley Station Rd,0,1
2205949,1/6/2022,Missouri,Saint Louis,4200 block of California Ave,0,1
2205935,1/6/2022,New York,Bronx,900 Bronx Park S,0,1
2205803,1/6/2022,Florida,Miami,FL-826 and NW 36th St,1,0
2205900,1/6/2022,Illinois,Westmont,18 W125 S Suffield Ct,0,1
2205876,1/6/2022,Missouri,Saint Louis,5800 block of Lotus Ave,1,1
2205781,1/6/2022,Tennessee,Memphis,1770 Sycamore View Rd,0,3
2205889,1/6/2022,Alabama,Enterprise,E Grubbs St,0,1
2206630,1/6/2022,Minnesota,Minneapolis,3200 block of Emerson Ave N,0,1
2205887,1/6/2022,Georgia,Savannah,38th St and Fulmer St,0,1
2211543,1/6/2022,California,Sacramento,Summer Sky Dr and Bastien Ct,0,2
2205939,1/6/2022,New York,Brooklyn,Dumont Ave and Euclid St,0,1
2214552,1/6/2022,Texas,Killeen,300 block of S Gray St,0,1
2205667,1/6/2022,Tennessee,Memphis,N McLean Blvd and Poplar Ave,0,2
2205750,1/6/2022,Virginia,Norfolk,1500 block of Hibie St,2,1
2205661,1/6/2022,Colorado,Wheat Ridge,29th Ave and Ames St,1,0
2205778,1/6/2022,New York,Binghamton,52 Main St,0,1
2206543,1/6/2022,North Carolina,Fayetteville,Walker St and McArthur Rd,0,2
2205945,1/6/2022,Pennsylvania,Wilkes Barre,295 S Main St,0,1
2206527,1/6/2022,North Carolina,Selma,Robin Cir,0,1
2224563,1/6/2022,Pennsylvania,Philadelphia,2400 block of S Fairhill St,0,1
2206532,1/6/2022,North Carolina,Southport (Boiling Spring Lakes),Windemere Dr and Masters Dr,1,0
2207130,1/6/2022,South Carolina,Sumter,390 S Guignard Dr,0,1
2205699,1/6/2022,Ohio,Columbus,Cleveland Ave and Radnor Ave,0,1
2205937,1/6/2022,New York,Bronx,558 E 181st St,1,0
2205921,1/6/2022,New York,Corona (Queens),147th Pl and Jamaica Ave,1,0
2211399,1/6/2022,Georgia,Atlanta,1968 Peachtree Rd NW,0,1
2206486,1/6/2022,Wisconsin,Milwaukee,7800 block of N 60th St,0,1
2205663,1/6/2022,Georgia,Calhoun,121 1/2 Adair St,1,0
2205656,1/6/2022,Missouri,Saint Louis,1731 S Broadway St,0,0
2206464,1/6/2022,Connecticut,New Haven,400 block of Poplar St,0,1
2205641,1/6/2022,Texas,Houston,2300 block of Hutton St,0,1
2206454,1/6/2022,California,Alderpoint,100 block of 6th St,1,0
2206448,1/6/2022,California,Tulare,Madden St,0,1
2206446,1/6/2022,California,Tulare,San Joaquin Ave and M St,0,1
2205629,1/6/2022,Texas,San Antonio,1326 Callaghan Rd,0,1
2205638,1/6/2022,Maryland,Clinton,8500 block of Wendy St,2,1
2206440,1/6/2022,Texas,San Antonio,500 block of Freeman Dr,0,1
2206435,1/6/2022,Ohio,Warren,1600 block of Ogden Ave,0,1
2206211,1/6/2022,Nevada,Reno,1233 E 4th St,0,1
2206367,1/6/2022,Maryland,Baltimore,2300 block of Washington Blvd,0,1
2206389,1/6/2022,Ohio,Cleveland,Broadway Ave and E 37th St,0,1
2206379,1/6/2022,Louisiana,Mansfield,900 block of Johnson St,2,1
